stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
MISCOOWN,3083,Mission @ Cook,E MISSION AV & N COOK ST,47.671939,-117.373794,,,,,,0
MISSTOWN,3084,Mission @ Stone,E MISSION AV & N STONE ST,47.671913,-117.376557,,,,,,0
MISCREWM,3085,Mission @ Crestline,E MISSION AV & N CRESTLINE ST,47.671924,-117.380048,,,,,,0
MISMARWN,3086,Mission @ Marshall,E MISSION AV & E MARSHALL AV,47.671871,-117.383512,,,,,,0
MISUPRWN,3087,Mission @ Upriver Drive,E MISSION AV & E UPRIVER DR,47.671818,-117.388854,,,,,,0
MISSUPWM,3088,Mission @ Superior,E MISSION AV WB & N SUPERIOR ST,47.671783,-117.393165,,,,,,0
MISHAMWN,3089,Mission @ Hamilton,E MISSION AV WB & N HAMILTON ST,47.671829,-117.396391,,,,,,0
MISDAKWN,3090,Mission @ Dakota,E MISSION AV WB & N DAKOTA ST,47.671821,-117.399393,,,,,,0
MISASTWN,3091,Mission @ Astor,E MISSION AV WB & N ASTOR ST,47.671795,-117.40455,,,,,,0
MISRUBWN,3093,Mission @ Ruby,N RUBY ST & E MISSION AV,47.671877,-117.409534,,,,,,0
MISDIVWF,3094,Mission @ Division,W MISSION AV & N DIVISION ST SB,47.671787,-117.411875,,,,,,0
DIV5THWF,3096,Division @ 5th,S DIVISION ST & E 5TH AV,47.651535,-117.411313,,,,,,0
LVINDEND,3098,Leave Indian Trail End of the Line,N INDIAN TRAIL RD & N INDIAN TRAIL RD,47.75681,-117.495192,,,,,,0
PZ10,3099,Plaza Zone 10,W SPRAGUE AV & N POST ST,47.65727,-117.42334,,,,,,0
6THCAMWN,3112,6th @ Campbell,W 6TH AV & S CAMPBELL ST,47.650037,-117.585478,,,,,,0
6THLAWWN,3113,6th @ Lawson,W 6TH AV & S LAWSON ST,47.650016,-117.587701,,,,,,0
LAW8THSN,3114,Lawson @ 8th,S LAWSON ST & W 8TH AV,47.648379,-117.587883,,,,,,0
LAW12TSF,3115,Lawson @ 12th,S LAWSON ST & W 12TH AV,47.644835,-117.587925,,,,,,0
LAW12TNN,3119,Lawson @ 12th,S LAWSON ST & W 12TH AV,47.644682,-117.587685,,,,,,0
FAFB,3124,Fairchild @ Front Gate,S MITCHELL DR & W HWY 2 HY,47.642708,-117.644616,,,,,,0
SPR2NDSN,3125,Spruce @ 2nd,S SPRUCE ST & W 2ND AV,47.654607,-117.446277,,,,,,0
WELASHEN,3126,Wellesley @ Ash,W WELLESLEY AV & N ASH ST,47.700711,-117.436537,,,,,,0
SPR2NDNN,3127,Spruce @ 2nd,S SPRUCE ST & W 2ND AV,47.654437,-117.446037,,,,,,0
LAW8THNN,3128,Lawson @ 8th,S LAWSON ST & W 8TH AV,47.648226,-117.587656,,,,,,0
PZ6,3132,Plaza Zone 6,W SPRAGUE AV & N WALL ST,47.65727,-117.422209,,,,,,0
PZ9,3133,Plaza Zone 9,W SPRAGUE AV & POST ST,47.65727,-117.423034,,,,,,0
WASSPONN,3157,Washington @ Spokane Falls Blvd,N WASHINGTON ST & SPOKANE FALLS BL,47.660014,-117.417934,,,,,,0
HASPR,3159,Hastings Park & Ride,UNNAMED RD,47.768637,-117.406978,,,,,,0
WISWEDSN,3161,Wiscomb @ Wedgewood (Lilac Plaza),N WISCOMB ST & E WEDGEWOOD AV,47.721008,-117.403628,,,,,,0
LAW6THNN,3162,Lawson @ 6th,S LAWSON ST & W 6TH AV,47.649863,-117.587647,,,,,,0
6THCAMEF,3163,6th @ Campbell,W 6TH AV & S CAMPBELL ST,47.649875,-117.585518,,,,,,0
PZ2,3168,Plaza Zone 2,W RIVERSIDE AV & N POST ST,47.657846,-117.423167,,,,,,0
6THSOLEF,3173,6th @ Solar,W 6TH ST & S SOLAR ST,47.64986,-117.583135,,,,,,0
RUSTOWNF,3183,Russell @ Tower,S RUSSELL ST & W 2ND AV,47.652991,-117.582106,,,,,,0
PZ4,3185,Plaza Zone 4,W RIVERSIDE AV & N WALL ST,47.657845,-117.422515,,,,,,0
HAVSPRNN,3189,Havana @ Sprague,S HAVANA ST & E SPRAGUE AV,47.657135,-117.346866,,,,,,0
8THPAREN,3190,8th @ Park,E 8TH AV & S PARK RD,47.649549,-117.304367,,,,,,0
PARBRONN,3191,Park @ Broadway,N PARK RD & E BROADWAY AV,47.664012,-117.303981,,,,,,0
PARBROEN,3192,Park @ Broadway,N PARK RD & E BROADWAY AV,47.663917,-117.304151,,,,,,0
ARHAVSPR,3193,Arrive Havana @ Sprague Southbound,S HAVANA ST & E SPRAGUE AV,47.656941,-117.347127,,,,,,0
PARSPRSF,3195,Park @ Sprague,S PARK RD & E SPRAGUE AV,47.656794,-117.304194,,,,,,0
SUNGOVWN,3198,Sunset @ Goverment Way,W SUNSET BL & S GOVERNMENT WY,47.648508,-117.454288,,,,,,0
SCC,3204,Spokane Community College,SCC ACCESS SOUTH RD & UNNAMED RD,47.675956,-117.362597,,,,,,0
FRADIVWF,3208,Francis @ Division,W FRANCIS AV & N ATLANTIC ST,47.71517,-117.412228,,,,,,0
VTC,3209,Valley Transit Center,UNNAMED RD,47.653835,-117.26299,,,,,,0
SULBAVNN,3211,Sullivan @ Kiernan,N SULLIVAN RD & E KIERNAN AV,47.691735,-117.196767,,,,,,0
PINBRONF,3212,Pines @ Broadway,N PINES RD & E BROADWAY AV,47.664445,-117.23962,,,,,,0
PINSPRSN,3213,Pines @ Sprague,N PINES RD & E SPRAGUE AV,47.657135,-117.239909,,,,,,0
SULMARSC,3215,Sullivan @ Marietta,N SULLIVAN RD & E MARIETTA AV,47.68132,-117.196841,,,,,,0
FAFB BX,3216,Fairchild @ BX 101 Spaatz Rd,W SPAATZ RD & BX,47.638911,-117.65253,,,,,,0
KSTPRW,3224,K Street Station,K ST & W 2ND ST,47.483059,-117.582738,,,,,,0
COULIBWN,3225,Country Vista @ Lib Lk Rd,E COUNTRY VISTA DR & N LIBERTY LAKE RD,47.668221,-117.104587,,,,,,0
BARAPPNF,3226,Barker @ Appleway,N BARKER RD & E APPLEWAY AV,47.660726,-117.153625,,,,,,0
MULMISNF,3228,Mullan @ Mission,N MULLAN RD & E MISSION AV,47.671336,-117.281429,,,,,,0
EVE16TSF,3240,Evergreen @ 16th,S EVERGREEN RD & E 16TH AV,47.64232,-117.218284,,,,,,0
PARSPRNN,3242,Park @ Sprague,S PARK RD & E APPLEWAY BL,47.656766,-117.303995,,,,,,0
PER17TNF,3245,Perry @ 17th,S PERRY ST & E 17TH AV,47.63994,-117.389901,,,,,,0
PZ3,3246,Plaza Zone 3,W RIVERSIDE AV & N POST ST,47.657845,-117.422661,,,,,,0
3RDCOWEC,3248,3rd @ Cowley,E 3RD AV & S COWLEY ST,47.653463,-117.407461,,,,,,0
GREJACNM,3252,Greene @ Jackson,N GREENE ST & N JACKSON,47.680049,-117.363591,,,,,,0
5THTHOWF,3257,5th @ Thor,E 5TH AV & S THOR ST,47.651808,-117.360435,,,,,,0
MUKINSTE,3261,Mukogawa Institute,W FREEMONT RD & W MILITARY RD,47.675506,-117.471617,,,,,,0
MUKSHELT,3262,Mukogawa Institute,W FREEMONT RD & W MILITARY RD,47.675488,-117.471603,,,,,,0
RIVHEMEN,3263,Riverside @ Hemlock (Broadmoor Apt),W RIVERSIDE AV & S HEMLOCK ST,47.65736,-117.444691,,,,,,0
PZ7,3264,Plaza Zone 7,W SPRAGUE AV & WALL ST,47.65727,-117.422542,,,,,,0
MONROWNN,3277,Monroe @ Rowan,N MONROE ST & W ROWAN AV,47.707948,-117.425794,,,,,,0
WHITCOL,3278,Whitworth College Shelter,N WHITWORTH DR,47.750606,-117.416229,,,,,,0
NEVMAGNN,3279,Nevada and Magnesium,N NEVADA ST & E MAGNESIUM RD,47.736679,-117.39527,,,,,,0
GRA28TNN,3285,Grand @ 28th,S GRAND BL & E 28TH AV,47.629097,-117.401991,,,,,,0
PER9THSN,3289,Perry @ 9th Avenue,S PERRY ST & E 9TH AV,47.647627,-117.39006,,,,,,0
STA_WEST,3292,Boone @ Spokane Transit Authority,W BOONE AV,47.668099,-117.430555,,,,,,0
ROWDRIWF,3299,Rowan @ Driscoll,W ROWAN AV & N DRISCOLL BL,47.708601,-117.46973,,,,,,0
DIVQUESN,3302,Division @ Queen,N DIVISION ST & W QUEEN AV,47.704342,-117.41138,,,,,,0
MONSUMNN,3306,Monroe @ Summit Parkway,N MONROE ST & W BRIDGE AV,47.662242,-117.426474,,,,,,0
MONSUMSN,3307,Monroe @ Summit,N MONROE ST & W IDE AV,47.662106,-117.426711,,,,,,0
RIVMONEF,3308,Riverside @ Monroe,W RIVERSIDE AV & N MONROE ST,47.657986,-117.426302,,,,,,0
MONBRONF,3309,Monroe @ Broadway,N MONROE ST & W BROADWAY AV,47.664456,-117.426508,,,,,,0
BOOMAPWN,3310,Boone @ Maple,W BOONE AV & N MAPLE ST NB,47.668066,-117.435252,,,,,,0
FRACEDEN,3313,Francis @ Cedar,W FRANCIS AV & N CEDAR ST,47.715325,-117.432472,,,,,,0
WALCOUNN,3321,Wall @ Country Homes Blvd,N WALL ST & N COUNTRY HOMES BL,47.735161,-117.421847,,,,,,0
MONWEDNN,3324,Monroe @ Wedgewood,N MONROE ST & W WEDGEWOOD AV,47.721564,-117.425343,,,,,,0
WALCOUSM,3325,Wall @ Country Homes Bl (CHURCH),N WALL ST & N COUNTRY HOMES BL,47.734247,-117.422047,,,,,,0
FRAMONWF,3332,Francis @ Monroe,W FRANCIS AV & N MONROE ST,47.715241,-117.425714,,,,,,0
UNI6THSC,3335,University @ 6th,S UNIVERSITY RD & E 6TH AV,47.65144,-117.261496,,,,,,0
MONBOONN,3340,Monroe @ Boone,N MONROE ST & W BOONE AV,47.667985,-117.426565,,,,,,0
MONCOLNN,3341,Monroe @ Columbia,N MONROE ST & W COLUMBIA AV,47.710602,-117.425807,,,,,,0
MODALNN,3342,Monroe @ Dalke,N MONROE ST & W DALKE AV,47.713275,-117.425291,,,,,,0
UNI16TSF,3346,University @ 16th,S UNIVERSITY RD & E 16TH AV,47.642338,-117.261533,,,,,,0
UNI20TSN,3348,University @ 20th,S UNIVERSITY RD & E 20TH AV,47.63887,-117.261542,,,,,,0
UNI24TSC,3350,University @ 24th,S UNIVERSITY RD & E 24TH AV,47.635193,-117.261538,,,,,,0
UNI28TSN,3352,University @ 28th,S UNIVERSITY RD & E 28TH AV,47.631735,-117.261531,,,,,,0
UNI30TSN,3353,University @ 30th,S UNIVERSITY RD & E 30TH AV,47.629882,-117.261524,,,,,,0
32NPIEEN,3355,32nd @ Pierce,E 32ND AV & S PIERCE RD,47.62785,-117.256156,,,,,,0
32NBOWEN,3357,32nd @ Bowdish,E 32ND AV & S BOWDISH RD,47.627869,-117.250754,,,,,,0
32NPINEF,3369,32nd @ Pines (U HIGH),E 32ND AV & S PINES RD,47.627806,-117.239684,,,,,,0
32NCOLEC,3370,32nd @Collins,E 32ND AV & S COLLINS RD,47.627805,-117.235606,,,,,,0
32NWOOEF,3371,32nd @ Woodlawn,E 32ND AV & S WOODLAWN DR,47.627808,-117.231708,,,,,,0
32NCLIEC,3372,32nd @ Clinton,E 32ND AV & S CLINTON RD,47.627811,-117.227599,,,,,,0
32NMAMEC,3374,32nd @ Mamer,E 32ND AV & S MAMER RD,47.627784,-117.221164,,,,,,0
EVE32NF,3375,Evergreen @ 32nd,S EVERGREEN RD & E 32ND AV,47.627974,-117.218076,,,,,,0
EVE28TNN,3378,Evergreen @ 28th,S EVERGREEN RD & E 28TH AV,47.631284,-117.218076,,,,,,0
EVE24TNN,3380,Evergreen @ 24th,S EVERGREEN RD & E 24TH AV,47.63507,-117.218074,,,,,,0
EVE20TNN,3382,Evergreen @ 20th,S EVERGREEN RD & E 20TH AV,47.638695,-117.218059,,,,,,0
16T1421E,3384,16th @ 14210 E,E 16TH AV & E 14210,47.642314,-117.212367,,,,,,0
16TADAEN,3386,16th @ Adams,E 16TH AV & S ADAMS RD,47.642317,-117.20757,,,,,,0
16TPROEN,3388,16th @ Progress,E 16TH AV & S PROGRESS RD,47.642324,-117.202034,,,,,,0
SUL16TNF,3390,Sullivan @ 16th,S SULLIVAN RD & E 16TH AV,47.642574,-117.196456,,,,,,0
SUL11TNN,3393,Sullivan @ 11th,S SULLIVAN RD & E 11TH AV,47.646774,-117.196477,,,,,,0
SUL4THNF,3396,Sullivan @ 4th,S SULLIVAN RD & E 4TH AV,47.653464,-117.196493,,,,,,0
INDHANWN,3398,Indiana @ Hanson Cntr Signal Light,E INDIANA AV & N SULLIVAN RD,47.671473,-117.198147,,,,,,0
BLACKANW,3400,Indiana @ Valley Mall (Black Angus),E INDIANA AV,47.676114,-117.206279,,,,,,0
SUL4THSN,3406,Sullivan @ 4th,S SULLIVAN RD & E 4TH AV,47.653457,-117.19674,,,,,,0
SUL8THSN,3408,Sullivan @ 8th,S SULLIVAN RD & E 8TH AV,47.649814,-117.196756,,,,,,0
SUL12TSN,3410,Sullivan @ 12th,S SULLIVAN RD & E 12TH AV,47.646172,-117.196719,,,,,,0
SUL16TSN,3412,Sullivan @ 16th,S SULLIVAN RD & E 16TH AV,47.642547,-117.196696,,,,,,0
16TPROWN,3414,16th @ Progress,E 16TH AV & S PROGRESS RD,47.642486,-117.201807,,,,,,0
16TADAWN,3416,16th @ Adams,E 16TH AV & S ADAMS RD,47.642487,-117.207263,,,,,,0
16T1420W,3418,16th @ E. 14204,E 16TH AV & E 14204,47.64248,-117.214362,,,,,,0
EVE20TSN,3421,Evergreen @ 20th,S EVERGREEN RD & E 20TH AV,47.638884,-117.218298,,,,,,0
EVE24TSN,3423,Evergreen @ 24th,S EVERGREEN RD & E 24TH AV,47.63526,-117.218312,,,,,,0
EVE32NSN,3427,Evergreen @ 32nd,S EVERGREEN RD & E 32ND AV,47.627942,-117.218283,,,,,,0
32NMAMWF,3428,32nd @ Mamer,E 32ND AV & S MAMER RD,47.627947,-117.221256,,,,,,0
32NH27WF,3429,32nd @ SR 27,E 32ND AV & S SR 27 HY,47.627969,-117.223727,,,,,,0
32NCLIWN,3430,32nd @ Clinton,E 32ND AV & S CLINTON RD,47.627964,-117.22751,,,,,,0
32NWOOWN,3431,32nd @ Woodlawn,E 32ND AV & S WOODLAWN RD,47.627972,-117.231714,,,,,,0
32NCOLWF,3432,32nd @ Collins,E 32ND AV & S COLLINS RD,47.627959,-117.235751,,,,,,0
PIN32NNF,3433,Pines @ 32nd (U HIGH),S PINES RD & E 32ND AV,47.628001,-117.239689,,,,,,0
MONDALSN,3434,Monroe @ Dalke,N MONROE ST & W DALKE AV,47.713445,-117.425463,,,,,,0
MONCOLSN,3435,Monroe @ Columbia,N MONROE ST & W COLUMBIA AV,47.710747,-117.425979,,,,,,0
MONBROSN,3438,Monroe @ Broadway,N MONROE ST & W BROADWAY AV,47.664461,-117.426685,,,,,,0
32NPIEWN,3452,32nd @ Pierce,E 32ND AV & S PIERCE RD,47.628003,-117.255876,,,,,,0
32NUNIWN,3454,32nd @ University,E 32ND AV & S UNIVERSITY RD,47.628029,-117.261266,,,,,,0
UNI30TNF,3455,University @ 30th,S UNIVERSITY RD & S RAYMOND CI,47.629877,-117.261288,,,,,,0
UNI28TNF,3456,Universtiy @ 28th,S UNIVERSITY RD & E 28TH AV,47.631652,-117.261297,,,,,,0
UNI24TNN,3458,University @ 24th,S UNIVERSITY RD & E 24TH AV,47.635098,-117.261294,,,,,,0
UNI20TNN,3460,University @ 20th,S UNIVERSITY RD & E 20TH AV,47.638723,-117.261296,,,,,,0
UNI16TNF,3462,University @ 16th,S UNIVERSITY RD & E 16TH AV,47.642537,-117.261294,,,,,,0
UNI13TNC,3463,University @ 13th,S UNIVERSITY RD & E 13TH AV,47.645463,-117.261287,,,,,,0
UNI9THNF,3465,University @ 9th,S UNIVERSITY RD & E 9TH AV,47.648904,-117.261264,,,,,,0
UNI7THNM,3466,University @ 7th,S UNIVERSITY RD & E 7TH AV,47.650996,-117.261259,,,,,,0
32NUNIEF,3469,32nd @ University,E 32ND AV & S UNIVERSITY RD,47.627893,-117.261293,,,,,,0
DIVLONNN,3470,Division @ Longfellow,N DIVISION ST & W LONGFELLOW AV,47.697596,-117.411116,,,,,,0
UNI13TSN,3478,University @ 13th,S UNIVERSITY RD & E 13TH AV,47.645441,-117.261527,,,,,,0
16TPIEEF,3479,16th @ Pierce,E 16TH AV & S PIERCE RD,47.64234,-117.255916,,,,,,0
16TBOWEF,3480,16th @ Bowdish,E 16TH AV & S BOWDISH RD,47.642343,-117.250536,,,,,,0
16TUNIEF,3481,16th @ Union,E 16TH AV & S UNION RD,47.642353,-117.245118,,,,,,0
16TPINEN,3482,16th @ Pines,E 16TH AV & S PINES RD,47.642356,-117.240056,,,,,,0
PIN12TNF,3484,Pines @ 12th,S PINES RD & E 12TH AV,47.646304,-117.23974,,,,,,0
PIN10TNC,3485,Pines @ 10th,S PINES RD & E 10TH AV,47.647907,-117.239748,,,,,,0
PIN8THNF,3486,Pines @ 8th,S PINES RD & E 8TH AV,47.649981,-117.239742,,,,,,0
PIN4THNF,3488,Pines @ 4th,S PINES RD & E 4TH AV,47.653522,-117.239705,,,,,,0
PIN1STNF,3489,Pines @ 1st,S PINES RD & E 1ST AV,47.655949,-117.239672,,,,,,0
PINSPRNF,3490,Pines @ Sprague,N PINES RD & E SPRAGUE AV,47.657136,-117.239668,,,,,,0
PINMAINF,3491,Pines @ Main,N PINES RD & E MAIN AV,47.658983,-117.23965,,,,,,0
PINVALNF,3492,Pines @ Valleyway,N PINES RD & E VALLEYWAY AV,47.660804,-117.239644,,,,,,0
PINALKNC,3493,Pines @ Alki,N PINES RD & E ALKI AV,47.662552,-117.239639,,,,,,0
PINDESNF,3494,Pines @ Desmet,N PINES RD & E DESMET AV,47.667171,-117.239599,,,,,,0
PINSINNF,3495,Pines @ Sinto,N PINES RD & E SINTO AV,47.669852,-117.239578,,,,,,0
MISPINNN,3496,Mission @ Pines,N PINES RD & E MISSION AV,47.671491,-117.239573,,,,,,0
MISHOUEN,3497,Mission @ Houk,E MISSION AV & N HOUK RD,47.671551,-117.237153,,,,,,0
MISVEREF,3498,Mission @ Vercler Val Gen Hosp,E MISSION AV & N VERCLER RD,47.671547,-117.234165,,,,,,0
MISWOOEF,3499,Mission @ Woodlawn,E MISSION AV & N WOODLAWN RD,47.671543,-117.231494,,,,,,0
MISMCDEF,3500,Mission @ McDonald,E MISSION AV & N MCDONALD RD,47.67153,-117.228809,,,,,,0
MI13320E,3501,Mission @ 13320 E,13320 E MISSION AV & E 13320,47.671526,-117.226258,,,,,,0
MISBLAEF,3502,Mission @ Blake,E MISSION AV & N BLAKE RD,47.671531,-117.223415,,,,,,0
MISMAMEF,3503,Mission @ Mamer,E MISSION AV & N MAMER RD,47.671436,-117.220731,,,,,,0
MISEVEEN,3504,Mission @ Evergreen,E MISSION AV & N EVERGREEN RD,47.671078,-117.217664,,,,,,0
SULMARNF,3506,Sullivan @ Marietta,N SULLIVAN RD & E MARIETTA AV,47.68146,-117.196616,,,,,,0
MISEVEWF,3509,Mission @ Evergreen,E MISSION AV & N EVERGREEN RD,47.671296,-117.217968,,,,,,0
MISMAMWF,3510,Mission @ Mamer,E MISSION AV & N MAMER RD,47.671627,-117.221021,,,,,,0
MISBLAWN,3511,Mission @ Blake,E MISSION AV & N BLAKE RD,47.671694,-117.223533,,,,,,0
PIGW,3512,Mission @ PIG entrance,E MISSION AV & N BLAKE RD,47.671689,-117.226204,,,,,,0
MISMCDWF,3513,Mission @ McDonald,E MISSION AV & N MCDONALD RD,47.671703,-117.229232,,,,,,0
MISWOOWN,3514,Mission @ Woodlawn,E MISSION AV & N WOODLAWN RD,47.671706,-117.231612,,,,,,0
MISVERWN,3515,Mission @ Vercler Val Gen Hosp,E MISSION AV & N VERCLER RD,47.67171,-117.234283,,,,,,0
PERNORNN,3522,Perry @ North Foothills,N PERRY ST & E NORTH FOOTHILLS DR,47.684372,-117.389005,,,,,,0
NORMADEN,3523,North Foothills @ Madelia,E NORTH FOOTHILLS DR & N MADELIA ST,47.685007,-117.386454,,,,,,0
COORICNN,3525,Cook @ Rich,N COOK ST & E RICH AV,47.696984,-117.373454,,,,,,0
COOWELNN,3527,Cook @ Wellesley,N COOK ST & E WELLESLEY AV,47.700444,-117.373424,,,,,,0
ROWHAVWN,3528,Rowan @ Haven,E ROWAN AV & N HAVEN ST SB,47.707769,-117.366101,,,,,,0
COOHOFSN,3537,Cook @ Hoffman,N COOK ST & E HOFFMAN AV,47.699783,-117.37361,,,,,,0
COORICSN,3539,Cook @ Rich,N COOK ST & E RICH AV,47.697111,-117.373639,,,,,,0
EMPSTOWN,3540,Empire @ Stone,E EMPIRE AV & N STONE ST,47.693099,-117.376103,,,,,,0
PERNORSF,3543,Perry @ North Foothills,N PERRY ST & E NORTH FOOTHILLS DR,47.684372,-117.389203,,,,,,0
NEVLYONN,3548,Nevada @ Lyons,N NEVADA ST & E LYONS AV,47.718533,-117.39528,,,,,,0
NEVCOZNN,3549,Nevada @ Cozza,N NEVADA ST & E COZZA DR,47.723398,-117.395277,,,,,,0
NEVSHANN,3550,Nevada @ Sharpsburg,N NEVADA ST & E SHARPSBURG AV,47.725346,-117.39525,,,,,,0
NEVHOLNN,3551,Nevada @ Holland,N NEVADA ST & E HOLLAND RD,47.743827,-117.395358,,,,,,0
NEVWESNN,3552,Nevada @ Westview,N NEVADA ST & E WESTVIEW CT,47.745584,-117.395304,,,,,,0
NEV9832N,3553,9832 N Nevada,N NEVADA ST & N 9832,47.747523,-117.395237,,,,,,0
HAWNEVWN,3554,Hawthorne @ Nevada,E HAWTHORNE RD & N NEVADA ST,47.751175,-117.395619,,,,,,0
HAWNEWWN,3555,Hawthorne @ Newport Hwy (nearside),E HAWTHORNE RD & N NEWPORT HY,47.751185,-117.399511,,,,,,0
HAWWHIWN,3556,Hawthorne @ Whitworth Drive,W HAWTHORNE RD & N WHITWORTH DR,47.750961,-117.414828,,,,,,0
WHIWAL,3557,Whitworth @ Wall,N WHITWORTH DR & N WALL ST,47.748026,-117.420786,,,,,,0
HAWCOLEN,3558,Hawthorne @ College,W HAWTHORNE RD & N COLLEGE RD,47.751097,-117.42011,,,,,,0
PINMAXSN,3559,Pines @ Maxwell,N PINES RD & E MAXWELL AV,47.670785,-117.239813,,,,,,0
PINBOOSF,3561,Pines @ Boone,N PINES RD & E DESMET AV,47.667869,-117.239835,,,,,,0
PINALKSF,3563,Pines @ Alki,N PINES RD & E ALKI AV,47.662371,-117.239877,,,,,,0
PINVALSF,3564,Pines @ Valleyway,N PINES RD & E VALLEYWAY AV,47.660559,-117.239883,,,,,,0
PIN1STSF,3565,Pines @ 1st,S PINES RD & E 1ST AV,47.65575,-117.239923,,,,,,0
PIN4THSF,3566,Pines @ 4th,S PINES RD & E 4TH AV,47.653341,-117.239944,,,,,,0
PIN8THSF,3568,Pines @ 8th,S PINES RD & E 8TH AV,47.649755,-117.239994,,,,,,0
PIN10TSN,3569,Pines @ 10th,S PINES RD & E 9TH AV,47.647961,-117.239929,,,,,,0
PIN12TSF,3570,Pines @ 12th,S PINES RD & E 12TH AV,47.645869,-117.239979,,,,,,0
16TUNIWF,3572,16th @ Union,E 16TH AV & S UNION RD,47.642508,-117.245421,,,,,,0
16TBOWWF,3573,16th @ Bowdish,E 16TH AV & S BOWDISH RD,47.642506,-117.250866,,,,,,0
16TPIEWF,3574,16th @ Pierce,E 16TH AV & S PIERCE RD,47.642495,-117.256206,,,,,,0
HAWDIVEN,3575,Hawthorne @ Division,W HAWTHORNE RD & N DIVISION ST,47.751078,-117.411121,,,,,,0
MULBOONF,3591,Mullan @ Boone,N MULLAN RD & E BOONE AV,47.66792,-117.28143,,,,,,0
ARGKNONN,3593,Argonne @ Knox,N ARGONNE RD & E KNOX AV,47.676807,-117.282679,,,,,,0
HAWNEVEN,3597,Hawthorne @ Nevada,E HAWTHORNE RD & N NEVADA ST,47.751057,-117.395473,,,,,,0
NEV9727S,3598,Nevada @ N 9727,N NEVADA ST & N 9727,47.747387,-117.395435,,,,,,0
NEV9671S,3599,9671 N Nevada,N NEVADA ST & N 9671,47.745829,-117.395503,,,,,,0
NEVHOLSN,3600,Nevada @ Holland,N NEVADA ST & E HOLLAND RD,47.743999,-117.395557,,,,,,0
NEVMAGSN,3601,Nevada @ Magnesium,N NEVADA ST & E MAGNESIUM RD,47.73686,-117.395468,,,,,,0
ARGMISSF,3602,Argonne @ Mission,N ARGONNE RD & E MISSION AV,47.671273,-117.28293,,,,,,0
ARGBOOSF,3604,Argonne @ Boone,N ARGONNE RD & E BOONE AV,47.667623,-117.282938,,,,,,0
NEVSHASN,3618,Nevada @ Sharpsburg,N NEVADA ST & E SHARPSBURG AV,47.725527,-117.395435,,,,,,0
NEVCOZSN,3619,Nevada @ Cozza,N NEVADA ST & E COZZA DR,47.723507,-117.395462,,,,,,0
NEVLYOSN,3620,Nevada @ Lyons,N NEVADA ST & E LYONS AV,47.718678,-117.395478,,,,,,0
3RDWASEN,3622,3rd @ Washington,W 3RD AV EB & S WASHINGTON ST NB,47.653402,-117.418094,,,,,,0
3RDPINEC,3623,3rd & Pine,E 3RD AV EB & S PINE ST,47.653446,-117.409726,,,,,,0
3RDSHEEF,3625,3rd @ Sherman,E 3RD AV & S SHERMAN ST,47.65348,-117.403347,,,,,,0
3RDSPWEC,3626,3rd @ Sprague Way,E 3RD AV EB & S SPRAGUE WY NB,47.653498,-117.39931,,,,,,0
3RDART,3627,3rd @ Arthur,E 3RD AV EB & E 900,47.653498,-117.396454,,,,,,0
3RDLIBEN,3628,3rd @ Liberty Park Pl.,E 3RD AV EB & E LIBERTY PARK PL,47.653251,-117.38888,,,,,,0
3RDMADEN,3629,3rd @ Madelia,E 3RD AV EB & S MADELIA ST,47.653531,-117.385787,,,,,,0
MAG5THSN,3630,Magnolia @ 5th,S MAGNOLIA ST & E 5TH AV,47.651736,-117.382774,,,,,,0
5THSTOEN,3632,5th @ Stone E Central CC,E 5TH AV & S STONE ST,47.651616,-117.376786,,,,,,0
5THSMIEN,3634,5th @ Smith,E 5TH AV & S SMITH ST,47.651633,-117.372345,,,,,,0
5THHAVEN,3636,5th @ Haven,E 5TH AV & S HAVEN ST,47.651648,-117.367216,,,,,,0
5THGREEN,3637,5th @ Greene,E 5TH AV & S GREENE ST,47.651647,-117.364639,,,,,,0
5THFREEN,3639,5th @ Freya,E 5TH AV & S FREYA ST,47.651644,-117.35795,,,,,,0
5THREBEN,3640,5th @ Rebecca,E 5TH AV & S REBECCA ST,47.651742,-117.354936,,,,,,0
5THFLOEN,3642,5th @ Florida,E 5TH AV & S FLORIDA ST,47.651721,-117.349821,,,,,,0
ASSCRONN,3645,Assembly @ Crown,N ASSEMBLY ST & W CROWN AV,47.705161,-117.475457,,,,,,0
ASSSANNN,3646,Assembly @ Sanson,N ASSEMBLY ST & W SANSON AV,47.707398,-117.475459,,,,,,0
ROWCROEF,3651,Rowan @ Crown,W ROWAN AV & W CROWN PL,47.708244,-117.462666,,,,,,0
ROWGSTEN,3652,Rowan @ G,W ROWAN AV & N G ST,47.708181,-117.460629,,,,,,0
ROWMORWN,3656,Rowan @ Moore,W ROWAN AV & N MOORE ST,47.708335,-117.462653,,,,,,0
ASSSANSN,3661,Assembly @ Sanson,N ASSEMBLY ST & W SANSON AV,47.707561,-117.475618,,,,,,0
ASSCROSN,3662,Assembly @ Crown,N ASSEMBLY ST & W CROWN AV,47.705306,-117.475616,,,,,,0
ALBMIDSN,3664,Alberta @ Francis (Decatur),N ALBERTA ST & W MIDWICK AV,47.714705,-117.44912,,,,,,0
